lat,lon,racha_max
25.75,-113.56,0
25.75,-113.55,0
25.75,-113.54,0
25.75,-113.53,0
25.75,-113.52,0
25.75,-113.51,0
25.75,-113.5,0
25.75,-113.49,0
25.75,-113.48,0
25.75,-113.47,0
25.75,-113.46,0
25.75,-113.45,0
25.75,-113.44,0
25.75,-113.43,0
25.75,-113.42,0
25.75,-113.41,0
25.75,-113.4,0
25.75,-113.39,0
25.75,-113.38,0
25.75,-113.37,0
25.75,-113.36,0
25.75,-113.35,0
25.75,-113.34,0
25.75,-113.33,0
25.75,-113.32,0
25.75,-113.31,0
25.75,-113.3,0
25.75,-113.29,0
25.75,-113.28,0
25.75,-113.27,0
25.75,-113.26,0
25.75,-113.25,0
25.75,-113.24,0
25.75,-113.23,0
25.75,-113.22,0
25.75,-113.21,0
25.75,-113.2,0
25.75,-113.19,0
25.75,-113.18,0
25.75,-113.17,0
25.75,-113.16,0
25.75,-113.15,0
25.75,-113.14,0
25.75,-113.13,0
25.75,-113.12,0
25.75,-113.11,0
25.75,-113.1,0
25.75,-113.09,0
25.75,-113.08,0
25.75,-113.07,0
25.75,-113.06,0
25.75,-113.05,0
25.75,-113.04,0
25.75,-113.03,0
25.75,-113.02,0
25.75,-113.01,0
25.75,-113.0,0
25.75,-112.99,0
25.75,-112.98,0
25.75,-112.97,0
25.75,-112.96,0
25.75,-112.95,0
25.75,-112.94,0
25.75,-112.93,0
25.75,-112.92,0
25.75,-112.91,0
25.75,-112.9,0
25.75,-112.89,0
25.75,-112.88,0
25.75,-112.87,0
25.75,-112.86,0
25.75,-112.85,0
25.75,-112.84,0
25.75,-112.83,0
25.75,-112.82,0
25.75,-112.81,0
25.75,-112.8,0
25.75,-112.79,0
25.75,-112.78,0
25.75,-112.77,0
25.75,-112.76,0
25.75,-112.75,0
25.75,-112.74,0
25.75,-112.73,0
25.75,-112.72,0
25.75,-112.71,0
25.75,-112.7,0
25.75,-112.69,0
25.75,-112.68,0
25.75,-112.67,0
25.75,-112.66,0
25.75,-112.65,0
25.75,-112.64,0
25.75,-112.63,0
25.75,-112.62,0
25.75,-112.61,0
25.75,-112.6,0
25.75,-112.59,0
25.75,-112.58,0
25.75,-112.57,0
25.75,-112.56,0
25.75,-112.55,0
25.75,-112.54,0
25.75,-112.53,0
25.75,-112.52,0
25.75,-112.51,0
25.75,-112.5,0
25.75,-112.49,0
25.75,-112.48,0
25.75,-112.47,0
25.75,-112.46,0
25.75,-112.45,0
25.75,-112.44,0
25.75,-112.43,0
25.75,-112.42,0
25.75,-112.41,0
25.75,-112.4,0
25.75,-112.39,0
25.75,-112.38,0
25.75,-112.37,0
25.75,-112.36,0
25.75,-112.35,0
25.75,-112.34,0
25.75,-112.33,0
25.75,-112.32,0
25.75,-112.31,0
25.75,-112.3,0
25.75,-112.29,0
25.75,-112.28,0
25.75,-112.27,0
25.75,-112.26,0
25.75,-112.25,0
25.75,-112.24,0
25.75,-112.23,0
25.75,-112.22,0
25.75,-112.21,0
25.75,-112.2,0
25.75,-112.19,0
25.75,-112.18,0
25.75,-112.17,0
25.75,-112.16,0
25.75,-112.15,0
25.75,-112.14,0
25.75,-112.13,0
25.75,-112.12,0
25.75,-112.11,0
25.75,-112.1,0
25.75,-112.09,0
25.75,-112.08,0
25.75,-112.07,0
25.75,-112.05,0
25.75,-112.04,0
25.75,-112.03,0
25.76,-113.75,0
25.76,-113.74,0
25.76,-113.73,0
25.76,-113.72,0
25.76,-113.71,0
25.76,-113.7,0
25.76,-113.69,0
25.76,-113.68,0
25.76,-113.67,0
25.76,-113.66,0
25.76,-113.65,0
25.76,-113.64,0
25.76,-113.63,0
25.76,-113.62,0
25.76,-113.61,0
25.76,-113.6,0
25.76,-113.59,0
25.76,-113.58,0
25.76,-113.57,0
25.76,-113.56,0
25.76,-113.55,0
25.76,-113.54,0
25.76,-113.53,0
25.76,-113.52,0
25.76,-113.51,0
25.76,-113.5,0
25.76,-113.49,0
25.76,-113.48,0
25.76,-113.47,0
25.76,-113.46,0
25.76,-113.45,0
25.76,-113.44,0
25.76,-113.43,0
25.76,-113.42,0
25.76,-113.41,0
25.76,-113.4,0
25.76,-113.39,0
25.76,-113.38,0
25.76,-113.37,0
25.76,-113.36,0
25.76,-113.35,0
25.76,-113.34,0
25.76,-113.33,0
25.76,-113.32,0
25.76,-113.31,0
25.76,-113.3,0
25.76,-113.29,0
25.76,-113.28,0
25.76,-113.27,0
25.76,-113.26,0
25.76,-113.25,0
25.76,-113.24,0
25.76,-113.23,0
25.76,-113.22,0
25.76,-113.21,0
25.76,-113.2,0
25.76,-113.19,0
25.76,-113.18,0
25.76,-113.17,0
25.76,-113.16,0
25.76,-113.15,0
25.76,-113.14,0
25.76,-113.13,0
25.76,-113.12,0
25.76,-113.11,0
25.76,-113.1,0
25.76,-113.09,0
25.76,-113.08,0
25.76,-113.07,0
25.76,-113.06,0
25.76,-113.05,0
25.76,-113.04,0
25.76,-113.03,0
25.76,-113.02,0
25.76,-113.01,0
25.76,-113.0,0
25.76,-112.99,0
25.76,-112.98,0
25.76,-112.97,0
25.76,-112.96,0
25.76,-112.95,0
25.76,-112.94,0
25.76,-112.93,0
25.76,-112.92,0
25.76,-112.91,0
25.76,-112.9,0
25.76,-112.89,0
25.76,-112.88,0
25.76,-112.87,0
25.76,-112.86,0
25.76,-112.85,0
25.76,-112.84,0
25.76,-112.83,0
25.76,-112.82,0
25.76,-112.81,0
25.76,-112.8,0
25.76,-112.79,0
25.76,-112.78,0
25.76,-112.77,0
25.76,-112.76,0
25.76,-112.75,0
25.76,-112.74,0
25.76,-112.73,0
25.76,-112.72,0
25.76,-112.71,0
25.76,-112.7,0
25.76,-112.69,0
25.76,-112.68,0
25.76,-112.67,0
25.76,-112.66,0
25.76,-112.65,0
25.76,-112.64,0
25.76,-112.63,0
25.76,-112.62,0
25.76,-112.61,0
25.76,-112.6,0
25.76,-112.59,0
25.76,-112.58,0
25.76,-112.57,0
25.76,-112.56,0
25.76,-112.55,0
25.76,-112.54,0
25.76,-112.53,0
25.76,-112.52,0
25.76,-112.51,0
25.76,-112.5,0
25.76,-112.49,0
25.76,-112.48,0
25.76,-112.47,0
25.76,-112.46,0
25.76,-112.45,0
25.76,-112.44,0
25.76,-112.43,0
25.76,-112.42,0
25.76,-112.41,0
25.76,-112.4,0
25.76,-112.39,0
25.76,-112.38,0
25.76,-112.37,0
25.76,-112.36,0
25.76,-112.35,0
25.76,-112.34,0
25.76,-112.33,0
25.76,-112.32,0
25.76,-112.31,0
25.76,-112.3,0
25.76,-112.29,0
25.76,-112.28,0
25.76,-112.27,0
25.76,-112.26,0
25.76,-112.25,0
25.76,-112.24,0
25.76,-112.23,0
25.76,-112.22,0
25.76,-112.21,0
25.76,-112.2,0
25.76,-112.19,0
25.76,-112.18,0
25.76,-112.17,0
25.76,-112.16,0
25.76,-112.15,0
25.76,-112.14,0
25.76,-112.13,0
25.76,-112.12,0
25.76,-112.11,0
25.76,-112.1,0
25.76,-112.09,0
25.76,-112.08,0
25.76,-112.07,0
25.76,-112.05,0
25.76,-112.04,0
25.76,-112.03,0
25.77,-113.75,0
25.77,-113.74,0
25.77,-113.73,0
25.77,-113.72,0
25.77,-113.71,0
25.77,-113.7,0
25.77,-113.69,0
25.77,-113.68,0
25.77,-113.67,0
25.77,-113.66,0
25.77,-113.65,0
25.77,-113.64,0
25.77,-113.63,0
25.77,-113.62,0
25.77,-113.61,0
25.77,-113.6,0
25.77,-113.59,0
25.77,-113.58,0
25.77,-113.57,0
25.77,-113.56,0
25.77,-113.55,0
25.77,-113.54,0
25.77,-113.53,0
25.77,-113.52,0
25.77,-113.51,0
25.77,-113.5,0
25.77,-113.49,0
25.77,-113.48,0
25.77,-113.47,0
25.77,-113.46,0
25.77,-113.45,0
25.77,-113.44,0
25.77,-113.43,0
25.77,-113.42,0
25.77,-113.41,0
25.77,-113.4,0
25.77,-113.39,0
25.77,-113.38,0
25.77,-113.37,0
25.77,-113.36,0
25.77,-113.35,0
25.77,-113.34,0
25.77,-113.33,0
25.77,-113.32,0
25.77,-113.31,0
25.77,-113.3,0
25.77,-113.29,0
25.77,-113.28,0
25.77,-113.27,0
25.77,-113.26,0
25.77,-113.25,0
25.77,-113.24,0
25.77,-113.23,0
25.77,-113.22,0
25.77,-113.21,0
25.77,-113.2,0
25.77,-113.19,0
25.77,-113.18,0
25.77,-113.17,0
25.77,-113.16,0
25.77,-113.15,0
25.77,-113.14,0
25.77,-113.13,0
25.77,-113.12,0
25.77,-113.11,0
25.77,-113.1,0
25.77,-113.09,0
25.77,-113.08,0
25.77,-113.07,0
25.77,-113.06,0
25.77,-113.05,0
25.77,-113.04,0
25.77,-113.03,0
25.77,-113.02,0
25.77,-113.01,0
25.77,-113.0,0
25.77,-112.99,0
25.77,-112.98,0
25.77,-112.97,0
25.77,-112.96,0
25.77,-112.95,0
25.77,-112.94,0
25.77,-112.93,0
25.77,-112.92,0
25.77,-112.91,0
25.77,-112.9,0
25.77,-112.89,0
25.77,-112.88,0
25.77,-112.87,0
25.77,-112.86,0
25.77,-112.85,0
25.77,-112.84,0
25.77,-112.83,0
25.77,-112.82,0
25.77,-112.81,0
25.77,-112.8,0
25.77,-112.79,0
25.77,-112.78,0
25.77,-112.77,0
25.77,-112.76,0
25.77,-112.75,0
25.77,-112.74,0
25.77,-112.73,0
25.77,-112.72,0
25.77,-112.71,0
25.77,-112.7,0
25.77,-112.69,0
25.77,-112.68,0
25.77,-112.67,0
25.77,-112.66,0
25.77,-112.65,0
25.77,-112.64,0
25.77,-112.63,0
25.77,-112.62,0
25.77,-112.61,0
25.77,-112.6,0
25.77,-112.59,0
25.77,-112.58,0
25.77,-112.57,0
25.77,-112.56,0
25.77,-112.55,0
25.77,-112.54,0
25.77,-112.53,0
25.77,-112.52,0
25.77,-112.51,0
25.77,-112.5,0
25.77,-112.49,0
25.77,-112.48,0
25.77,-112.47,0
25.77,-112.46,0
25.77,-112.45,0
25.77,-112.44,0
25.77,-112.43,0
25.77,-112.42,0
25.77,-112.41,0
25.77,-112.4,0
25.77,-112.39,0
25.77,-112.38,0
25.77,-112.37,0
25.77,-112.36,0
25.77,-112.35,0
25.77,-112.34,0
25.77,-112.33,0
25.77,-112.32,0
25.77,-112.31,0
25.77,-112.3,0
25.77,-112.29,0
25.77,-112.28,0
25.77,-112.27,0
25.77,-112.26,0
25.77,-112.25,0
25.77,-112.24,0
25.77,-112.23,0
25.77,-112.22,0
25.77,-112.21,0
25.77,-112.2,0
25.77,-112.19,0
25.77,-112.18,0
25.77,-112.17,0
25.77,-112.16,0
25.77,-112.15,0
25.77,-112.14,0
25.77,-112.13,0
25.77,-112.12,0
25.77,-112.11,0
25.77,-112.1,0
25.77,-112.09,0
25.77,-112.08,0
25.77,-112.07,0
25.77,-112.05,0
25.77,-112.04,0
25.77,-112.03,0
25.78,-113.75,0
25.78,-113.74,0
25.78,-113.73,0
25.78,-113.72,0
25.78,-113.71,0
25.78,-113.7,0
25.78,-113.69,0
25.78,-113.68,0
25.78,-113.67,0
25.78,-113.66,0
25.78,-113.65,0
25.78,-113.64,0
25.78,-113.63,0
25.78,-113.62,0
25.78,-113.61,0
25.78,-113.6,0
25.78,-113.59,0
25.78,-113.58,0
25.78,-113.57,0
25.78,-113.56,0
25.78,-113.55,0
25.78,-113.54,0
25.78,-113.53,0
25.78,-113.52,0
25.78,-113.51,0
25.78,-113.5,0
25.78,-113.49,0
25.78,-113.48,0
25.78,-113.47,0
25.78,-113.46,0
25.78,-113.45,0
25.78,-113.44,0
25.78,-113.43,0
25.78,-113.42,0
25.78,-113.41,0
25.78,-113.4,0
25.78,-113.39,0
25.78,-113.38,0
25.78,-113.37,0
25.78,-113.36,0
25.78,-113.35,0
25.78,-113.34,0
25.78,-113.33,0
25.78,-113.32,0
25.78,-113.31,0
25.78,-113.3,0
25.78,-113.29,0
25.78,-113.28,0
25.78,-113.27,0
25.78,-113.26,0
25.78,-113.25,0
25.78,-113.24,0
25.78,-113.23,0
25.78,-113.22,0
25.78,-113.21,0
25.78,-113.2,0
25.78,-113.19,0
25.78,-113.18,0
25.78,-113.17,0
25.78,-113.16,0
25.78,-113.15,0
25.78,-113.14,0
25.78,-113.13,0
25.78,-113.12,0
25.78,-113.11,0
25.78,-113.1,0
25.78,-113.09,0
25.78,-113.08,0
25.78,-113.07,0
25.78,-113.06,0
25.78,-113.05,0
25.78,-113.04,0
25.78,-113.03,0
25.78,-113.02,0
25.78,-113.01,0
25.78,-113.0,0
25.78,-112.99,0
25.78,-112.98,0
25.78,-112.97,0
25.78,-112.96,0
25.78,-112.95,0
25.78,-112.94,0
25.78,-112.93,0
25.78,-112.92,0
25.78,-112.91,0
25.78,-112.9,0
25.78,-112.89,0
25.78,-112.88,0
25.78,-112.87,0
25.78,-112.86,0
25.78,-112.85,0
25.78,-112.84,0
25.78,-112.83,0
25.78,-112.82,0
25.78,-112.81,0
25.78,-112.8,0
25.78,-112.79,0
25.78,-112.78,0
25.78,-112.77,0
25.78,-112.76,0
25.78,-112.75,0
25.78,-112.74,0
25.78,-112.73,0
25.78,-112.72,0
25.78,-112.71,0
25.78,-112.7,0
25.78,-112.69,0
25.78,-112.68,0
25.78,-112.67,0
25.78,-112.66,0
25.78,-112.65,0
25.78,-112.64,0
25.78,-112.63,0
25.78,-112.62,0
25.78,-112.61,0
25.78,-112.6,0
25.78,-112.59,0
25.78,-112.58,0
25.78,-112.57,0
25.78,-112.56,0
25.78,-112.55,0
25.78,-112.54,0
25.78,-112.53,0
25.78,-112.52,0
25.78,-112.51,0
25.78,-112.5,0
25.78,-112.49,0
25.78,-112.48,0
25.78,-112.47,0
25.78,-112.46,0
25.78,-112.45,0
25.78,-112.44,0
25.78,-112.43,0
25.78,-112.42,0
25.78,-112.41,0
25.78,-112.4,0
25.78,-112.39,0
25.78,-112.38,0
25.78,-112.37,0
25.78,-112.36,0
25.78,-112.35,0
25.78,-112.34,0
25.78,-112.33,0
25.78,-112.32,0
25.78,-112.31,0
25.78,-112.3,0
25.78,-112.29,0
25.78,-112.28,0
25.78,-112.27,0
25.78,-112.26,0
25.78,-112.25,0
25.78,-112.24,0
25.78,-112.23,0
25.78,-112.22,0
25.78,-112.21,0
25.78,-112.2,0
25.78,-112.19,0
25.78,-112.18,0
25.78,-112.17,0
25.78,-112.16,0
25.78,-112.15,0
25.78,-112.14,0
25.78,-112.13,0
25.78,-112.12,0
25.78,-112.11,0
25.78,-112.1,0
25.78,-112.09,0
25.78,-112.08,0
25.78,-112.07,0
25.78,-112.05,0
25.78,-112.04,0
25.78,-112.03,0
25.79,-113.75,0
25.79,-113.74,0
25.79,-113.73,0
25.79,-113.72,0
25.79,-113.71,0
25.79,-113.7,0
25.79,-113.69,0
25.79,-113.68,0
25.79,-113.67,0
25.79,-113.66,0
25.79,-113.65,0
25.79,-113.64,0
25.79,-113.63,0
25.79,-113.62,0
25.79,-113.61,0
25.79,-113.6,0
25.79,-113.59,0
25.79,-113.58,0
25.79,-113.57,0
25.79,-113.56,0
25.79,-113.55,0
25.79,-113.54,0
25.79,-113.53,0
25.79,-113.52,0
25.79,-113.51,0
25.79,-113.5,0
25.79,-113.49,0
25.79,-113.48,0
25.79,-113.47,0
25.79,-113.46,0
25.79,-113.45,0
25.79,-113.44,0
25.79,-113.43,0
25.79,-113.42,0
25.79,-113.41,0
25.79,-113.4,0
25.79,-113.39,0
25.79,-113.38,0
25.79,-113.37,0
25.79,-113.36,0
25.79,-113.35,0
25.79,-113.34,0
25.79,-113.33,0
25.79,-113.32,0
25.79,-113.31,0
25.79,-113.3,0
25.79,-113.29,0
25.79,-113.28,0
25.79,-113.27,0
25.79,-113.26,0
25.79,-113.25,0
25.79,-113.24,0
25.79,-113.23,0
25.79,-113.22,0
25.79,-113.21,0
25.79,-113.2,0
25.79,-113.19,0
25.79,-113.18,0
25.79,-113.17,0
25.79,-113.16,0
25.79,-113.15,0
25.79,-113.14,0
25.79,-113.13,0
25.79,-113.12,0
25.79,-113.11,0
25.79,-113.1,0
25.79,-113.09,0
25.79,-113.08,0
25.79,-113.07,0
25.79,-113.06,0
25.79,-113.05,0
25.79,-113.04,0
25.79,-113.03,0
25.79,-113.02,0
25.79,-113.01,0
25.79,-113.0,0
25.79,-112.99,0
25.79,-112.98,0
25.79,-112.97,0
25.79,-112.96,0
25.79,-112.95,0
25.79,-112.94,0
25.79,-112.93,0
25.79,-112.92,0
25.79,-112.91,0
25.79,-112.9,0
25.79,-112.89,0
25.79,-112.88,0
25.79,-112.87,0
25.79,-112.86,0
25.79,-112.85,0
25.79,-112.84,0
25.79,-112.83,0
25.79,-112.82,0
25.79,-112.81,0
25.79,-112.8,0
25.79,-112.79,0
25.79,-112.78,0
25.79,-112.77,0
25.79,-112.76,0
25.79,-112.75,0
25.79,-112.74,0
25.79,-112.73,0
25.79,-112.72,0
25.79,-112.71,0
25.79,-112.7,0
25.79,-112.69,0
25.79,-112.68,0
25.79,-112.67,0
25.79,-112.66,0
25.79,-112.65,0
25.79,-112.64,0
25.79,-112.63,0
25.79,-112.62,0
25.79,-112.61,0
25.79,-112.6,0
25.79,-112.59,0
25.79,-112.58,0
25.79,-112.57,0
25.79,-112.56,0
25.79,-112.55,0
25.79,-112.54,0
25.79,-112.53,0
25.79,-112.52,0
25.79,-112.51,0
25.79,-112.5,0
25.79,-112.49,0
25.79,-112.48,0
25.79,-112.47,0
25.79,-112.46,0
25.79,-112.45,0
25.79,-112.44,0
25.79,-112.43,0
25.79,-112.42,0
25.79,-112.41,0
25.79,-112.4,0
25.79,-112.39,0
25.79,-112.38,0
25.79,-112.37,0
25.79,-112.36,0
25.79,-112.35,0
25.79,-112.34,0
25.79,-112.33,0
25.79,-112.32,0
25.79,-112.31,0
25.79,-112.3,0
25.79,-112.29,0
25.79,-112.28,0
25.79,-112.27,0
25.79,-112.26,0
25.79,-112.25,0
25.79,-112.24,0
25.79,-112.23,0
25.79,-112.22,0
25.79,-112.21,0
25.79,-112.2,0
25.79,-112.19,0
25.79,-112.18,0
25.79,-112.17,0
25.79,-112.16,0
25.79,-112.15,0
25.79,-112.14,0
25.79,-112.13,0
25.79,-112.12,0
25.79,-112.11,0
25.79,-112.1,0
25.79,-112.09,0
25.79,-112.08,0
25.79,-112.07,0
25.79,-112.05,0
25.79,-112.04,0
25.79,-112.03,0
25.8,-113.75,0
25.8,-113.74,0
25.8,-113.73,0
25.8,-113.72,0
25.8,-113.71,0
25.8,-113.7,0
25.8,-113.69,0
25.8,-113.68,0
25.8,-113.67,0
25.8,-113.66,0
25.8,-113.65,0
25.8,-113.64,0
25.8,-113.63,0
25.8,-113.62,0
25.8,-113.61,0
25.8,-113.6,0
25.8,-113.59,0
25.8,-113.58,0
25.8,-113.57,0
25.8,-113.56,0
25.8,-113.55,0
25.8,-113.54,0
25.8,-113.53,0
25.8,-113.52,0
25.8,-113.51,0
25.8,-113.5,0
25.8,-113.49,0
25.8,-113.48,0
25.8,-113.47,0
25.8,-113.46,0
25.8,-113.45,0
25.8,-113.44,0
25.8,-113.43,0
25.8,-113.42,0
25.8,-113.41,0
25.8,-113.4,0
25.8,-113.39,0
25.8,-113.38,0
25.8,-113.37,0
25.8,-113.36,0
25.8,-113.35,0
25.8,-113.34,0
25.8,-113.33,0
25.8,-113.32,0
25.8,-113.31,0
25.8,-113.3,0
25.8,-113.29,0
25.8,-113.28,0
25.8,-113.27,0
25.8,-113.26,0
25.8,-113.25,0
25.8,-113.24,0
25.8,-113.23,0
25.8,-113.22,0
25.8,-113.21,0
25.8,-113.2,0
25.8,-113.19,0
25.8,-113.18,0
25.8,-113.17,0
25.8,-113.16,0
25.8,-113.15,0
25.8,-113.14,0
25.8,-113.13,0
25.8,-113.12,0
25.8,-113.11,0
25.8,-113.1,0
25.8,-113.09,0
25.8,-113.08,0
25.8,-113.07,0
25.8,-113.06,0
25.8,-113.05,0
25.8,-113.04,0
25.8,-113.03,0
25.8,-113.02,0
25.8,-113.01,0
25.8,-113.0,0
25.8,-112.99,0
25.8,-112.98,0
25.8,-112.97,0
25.8,-112.96,0
25.8,-112.95,0
25.8,-112.94,0
25.8,-112.93,0
25.8,-112.92,0
25.8,-112.91,0
25.8,-112.9,0
25.8,-112.89,0
25.8,-112.88,0
25.8,-112.87,0
25.8,-112.86,0
25.8,-112.85,0
25.8,-112.84,0
25.8,-112.83,0
25.8,-112.82,0
25.8,-112.81,0
25.8,-112.8,0
25.8,-112.79,0
25.8,-112.78,0
25.8,-112.77,0
25.8,-112.76,0
25.8,-112.75,0
25.8,-112.74,0
25.8,-112.73,0
25.8,-112.72,0
25.8,-112.71,0
25.8,-112.7,0
25.8,-112.69,0
25.8,-112.68,0
25.8,-112.67,0
25.8,-112.66,0
25.8,-112.65,0
25.8,-112.64,0
25.8,-112.63,0
25.8,-112.62,0
25.8,-112.61,0
25.8,-112.6,0
25.8,-112.59,0
25.8,-112.58,0
25.8,-112.57,0
25.8,-112.56,0
25.8,-112.55,0
25.8,-112.54,0
25.8,-112.53,0
25.8,-112.52,0
25.8,-112.51,0
25.8,-112.5,0
25.8,-112.49,0
25.8,-112.48,0
25.8,-112.47,0
25.8,-112.46,0
25.8,-112.45,0
25.8,-112.44,0
25.8,-112.43,0
25.8,-112.42,0
25.8,-112.41,0
25.8,-112.4,0
25.8,-112.39,0
25.8,-112.38,0
25.8,-112.37,0
25.8,-112.36,0
25.8,-112.35,0
25.8,-112.34,0
25.8,-112.33,0
25.8,-112.32,0
25.8,-112.31,0
25.8,-112.3,0
25.8,-112.29,0
25.8,-112.28,0
25.8,-112.27,0
25.8,-112.26,0
25.8,-112.25,0
25.8,-112.24,0
25.8,-112.23,0
25.8,-112.22,0
25.8,-112.21,0
25.8,-112.2,0
25.8,-112.19,0
25.8,-112.18,0
25.8,-112.17,0
25.8,-112.16,0
25.8,-112.15,0
25.8,-112.14,0
25.8,-112.13,0
25.8,-112.12,0
25.8,-112.11,0
25.8,-112.1,0
25.8,-112.09,0
25.8,-112.08,0
25.8,-112.07,0
25.8,-112.05,0
25.8,-112.04,0
25.8,-112.03,0
25.81,-113.75,0
25.81,-113.74,0
25.81,-113.73,0
25.81,-113.72,0
25.81,-113.71,0
25.81,-113.7,0
25.81,-113.69,0
25.81,-113.68,0
25.81,-113.67,0
25.81,-113.66,0
25.81,-113.65,0
25.81,-113.64,0
25.81,-113.63,0
25.81,-113.62,0
25.81,-113.61,0
25.81,-113.6,0
25.81,-113.59,0
25.81,-113.58,0
25.81,-113.57,0
25.81,-113.56,0
25.81,-113.55,0
25.81,-113.54,0
25.81,-113.53,0
25.81,-113.52,0
25.81,-113.51,0
25.81,-113.5,0
25.81,-113.49,0
25.81,-113.48,0
25.81,-113.47,0
25.81,-113.46,0
25.81,-113.45,0
25.81,-113.44,0
25.81,-113.43,0
25.81,-113.42,0
25.81,-113.41,0
25.81,-113.4,0
25.81,-113.39,0
25.81,-113.38,0
25.81,-113.37,0
25.81,-113.36,0
25.81,-113.35,0
25.81,-113.34,0
25.81,-113.33,0
25.81,-113.32,0
25.81,-113.31,0
25.81,-113.3,0
25.81,-113.29,0
25.81,-113.28,0
25.81,-113.27,0
25.81,-113.26,0
25.81,-113.25,0
25.81,-113.24,0
25.81,-113.23,0
25.81,-113.22,0
25.81,-113.21,0
25.81,-113.2,0
25.81,-113.19,0
25.81,-113.18,0
25.81,-113.17,0
25.81,-113.16,0
25.81,-113.15,0
25.81,-113.14,0
25.81,-113.13,0
25.81,-113.12,0
25.81,-113.11,0
25.81,-113.1,0
25.81,-113.09,0
25.81,-113.08,0
25.81,-113.07,0
25.81,-113.06,0
25.81,-113.05,0
25.81,-113.04,0
25.81,-113.03,0
25.81,-113.02,0
25.81,-113.01,0
25.81,-113.0,0
25.81,-112.99,0
25.81,-112.98,0
25.81,-112.97,0
25.81,-112.96,0
25.81,-112.95,0
25.81,-112.94,0
25.81,-112.93,0
25.81,-112.92,0
25.81,-112.91,0
25.81,-112.9,0
25.81,-112.89,0
25.81,-112.88,0
25.81,-112.87,0
25.81,-112.86,0
25.81,-112.85,0
25.81,-112.84,0
25.81,-112.83,0
25.81,-112.82,0
25.81,-112.81,0
25.81,-112.8,0
25.81,-112.79,0
25.81,-112.78,0
25.81,-112.77,0
25.81,-112.76,0
25.81,-112.75,0
25.81,-112.74,0
25.81,-112.73,0
25.81,-112.72,0
25.81,-112.71,0
25.81,-112.7,0
25.81,-112.69,0
25.81,-112.68,0
25.81,-112.67,0
25.81,-112.66,0
25.81,-112.65,0
25.81,-112.64,0
25.81,-112.63,0
25.81,-112.62,0
25.81,-112.61,0
25.81,-112.6,0
25.81,-112.59,0
25.81,-112.58,0
25.81,-112.57,0
25.81,-112.56,0
25.81,-112.55,0
25.81,-112.54,0
25.81,-112.53,0
25.81,-112.52,0
25.81,-112.51,0
25.81,-112.5,0
25.81,-112.49,0
25.81,-112.48,0
25.81,-112.47,0
25.81,-112.46,0
25.81,-112.45,0
25.81,-112.44,0
25.81,-112.43,0
25.81,-112.42,0
25.81,-112.41,0
25.81,-112.4,0
25.81,-112.39,0
25.81,-112.38,0
25.81,-112.37,0
25.81,-112.36,0
25.81,-112.35,0
25.81,-112.34,0
25.81,-112.33,0
25.81,-112.32,0
25.81,-112.31,0
25.81,-112.3,0
25.81,-112.29,0
25.81,-112.28,0
25.81,-112.27,0
25.81,-112.26,0
25.81,-112.25,0
25.81,-112.24,0
25.81,-112.23,0
25.81,-112.22,0
25.81,-112.21,0
25.81,-112.2,0
25.81,-112.19,0
25.81,-112.18,0
25.81,-112.17,0
25.81,-112.16,0
25.81,-112.15,0
25.81,-112.14,0
25.81,-112.13,0
25.81,-112.12,0
25.81,-112.11,0
25.81,-112.1,0
25.81,-112.09,0
25.81,-112.08,0
25.81,-112.07,0
25.81,-112.05,0
25.81,-112.04,0
25.81,-112.03,0
25.82,-113.75,0
25.82,-113.74,0
25.82,-113.73,0
25.82,-113.72,0
25.82,-113.71,0
25.82,-113.7,0
25.82,-113.69,0
25.82,-113.68,0
25.82,-113.67,0
25.82,-113.66,0
25.82,-113.65,0
25.82,-113.64,0
25.82,-113.63,0
25.82,-113.62,0
25.82,-113.61,0
25.82,-113.6,0
25.82,-113.59,0
25.82,-113.58,0
25.82,-113.57,0
25.82,-113.56,0
25.82,-113.55,0
25.82,-113.54,0
25.82,-113.53,0
25.82,-113.52,0
25.82,-113.51,0
25.82,-113.5,0
25.82,-113.49,0
25.82,-113.48,0
25.82,-113.47,0
25.82,-113.46,0
25.82,-113.45,0
25.82,-113.44,0
25.82,-113.43,0
25.82,-113.42,0
25.82,-113.41,0
25.82,-113.4,0
25.82,-113.39,0
25.82,-113.38,0
25.82,-113.37,0
25.82,-113.36,0
25.82,-113.35,0
25.82,-113.34,0
25.82,-113.33,0
25.82,-113.32,0
25.82,-113.31,0
25.82,-113.3,0
25.82,-113.29,0
25.82,-113.28,0
25.82,-113.27,0
25.82,-113.26,0
25.82,-113.25,0
25.82,-113.24,0
25.82,-113.23,0
25.82,-113.22,0
25.82,-113.21,0
25.82,-113.2,0
25.82,-113.19,0
25.82,-113.18,0
25.82,-113.17,0
25.82,-113.16,0
25.82,-113.15,0
25.82,-113.14,0
25.82,-113.13,0
25.82,-113.12,0
25.82,-113.11,0
25.82,-113.1,0
25.82,-113.09,0
25.82,-113.08,0
25.82,-113.07,0
25.82,-113.06,0
25.82,-113.05,0
25.82,-113.04,0
25.82,-113.03,0
25.82,-113.02,0
25.82,-113.01,0
25.82,-113.0,0
25.82,-112.99,0
25.82,-112.98,0
25.82,-112.97,0
25.82,-112.96,0
25.82,-112.95,0
25.82,-112.94,0
25.82,-112.93,0
25.82,-112.92,0
25.82,-112.91,0
25.82,-112.9,0
